tp_rank,step_id,layer_id,queue_wait_us,address_build_us,address_npu_idle_us,address_npu_idle_pct,batch_copy_get_us,copy_npu_idle_us,copy_npu_idle_pct,layer_task_us,layer_task_npu_idle_us,layer_task_npu_idle_pct,model_wait_us,model_wait_npu_idle_us,model_wait_npu_idle_pct,debug_batch_copy_get_us,request_call_count,key_count
0,484,25,21263,9494.7,9248.455,97.40650046868252,14143.66,7721.09,54.590466682598425,31995.55,25215.773,78.81025017541504,682.05,656.949,96.31977127776555,14289,1,229
0,484,26,,,,,,,,,,,650.02,624.46,96.06781329805237,,,
0,485,0,,,,,,,,,,,11715.95,10791.507,92.10953443809507,,,
0,485,1,580,10230.99,10230.99,100.0,15531.22,9682.583,62.34270714084277,33016.02,26934.778,81.58093555795035,22674.91,21507.923,94.85339963863142,15685,1,230
0,485,2,33872,9932.46,9932.46,100.0,15669.56,9159.507,58.45414293700652,29885.43,23375.377,78.21663265343682,789.79,753.3,95.37978449967713,15817,1,230
0,485,3,64009,9522.2,9522.2,100.0,14789.57,8278.037,55.97212765482702,27951.61,21342.497,76.35516165258458,768.32,745.3,97.00385256143274,14937,1,230
0,485,4,67782,9492.75,0.0,0.0,16275.05,13363.29,82.10905650059448,29788.01,14797.56,49.67622879138285,680.71,662.929,97.38787442523247,16410,1,230
0,485,5,42117,9736.86,9736.86,100.0,15195.35,4616.2,30.379030427071438,29254.81,17317.42,59.19512039216798,722.06,704.48,97.5652992826081,15344,1,230
0,485,6,38173,9630.17,698.274,7.250900036032593,15562.02,8767.669,56.34017306236594,33541.29,17537.051,52.28496280256364,722.46,705.8,97.69398997868393,15729,1,230
0,485,7,22979,9653.57,9653.57,100.0,14971.22,8399.689,56.10557456239372,32837.52,26161.948,79.67090084756705,5765.73,5730.809,99.39433514923523,15125,1,230
0,485,8,22501,9703.84,9703.84,100.0,16341.4,9687.906,59.28443095450819,35022.42,28264.061,80.70276411510113,762.38,745.38,97.77014087462945,16487,1,230
0,485,9,24153,9619.3,9619.3,100.0,15517.6,8831.43,56.912344692478214,32039.02,25274.387,78.8862674326493,709.91,686.65,96.72352833457762,15669,1,230
0,485,10,38593,9629.6,9629.6,100.0,15081.11,8511.738,56.43973155822084,33215.94,26542.666,79.90942300594233,5470.89,5395.988,98.63089917728195,15233,1,230
0,485,11,22778,9651.0,9444.116,97.85634649259144,15454.67,8993.802,58.19472043078241,34080.4,27080.341,79.46016185256042,5669.06,3419.043,60.310580590080185,15607,1,230
0,485,12,23165,9453.29,9453.29,100.0,15735.65,6485.282,41.21394413322615,32184.51,22862.9,71.03696778357042,671.84,653.879,97.32659561800429,15882,1,230
0,485,13,38555,9567.28,9560.8,99.93226915068858,13907.16,7758.134,55.785178282266116,30196.88,23975.754,79.39811662661837,875.33,858.45,98.07158443101459,14056,1,230
0,485,14,36676,9502.44,6141.802,64.63394664949212,15294.11,3412.696,22.313792695357883,33605.95,16816.025,50.03883240914185,767.11,539.236,70.29448188656124,15443,1,230
0,485,15,22514,9748.34,9748.34,100.0,59598.5,45012.331,75.5259461228051,80060.95,65371.479,81.65214002581784,43583.5,43466.957,99.73259834570423,59763,1,230
0,485,16,68420,23365.2,22915.938,98.07721740023624,62825.01,58255.446,92.72652085530906,90542.11,82893.274,91.55217831791197,65031.73,63587.119,97.77860592052524,63047,1,230
0,485,17,137955,10140.98,10140.98,100.0,14410.55,8368.032,58.068789879636796,30036.57,23804.148,79.25055357519184,697.34,680.34,97.56216479765968,14573,1,230
0,485,18,150808,9661.44,9661.42,99.99979299152093,15235.42,8975.953,58.91503483330292,29283.44,23022.313,78.61888152484818,685.13,669.169,97.67036912702697,15381,1,230
0,485,19,110397,9521.46,9521.46,100.0,14674.78,12941.625,88.18956740748413,27954.11,26014.391,93.06105971536923,671.08,646.26,96.30148417476306,14820,1,230
0,485,20,41223,9912.96,9912.96,100.0,14007.38,7400.988,52.836347696714164,27704.93,21090.638,76.12593859648806,5482.83,5442.27,99.26023604598355,14149,1,230
0,485,21,36431,9555.1,9555.1,100.0,15471.01,8913.116,57.61172670691829,33559.73,26662.008,79.44643177999346,623.05,600.97,96.45614316668005,15614,1,230
0,485,22,22645,9553.17,9327.846,97.64136930463918,13909.14,7354.549,52.87565586369826,29808.74,22960.163,77.02493631062566,622.15,598.489,96.19689785421522,14051,1,230
0,485,23,36056,9501.99,9267.285,97.52993846552144,13633.08,7200.152,52.81383223746945,31320.97,24539.875,78.34966477730414,710.66,687.639,96.76061689134043,13774,1,230
0,485,24,20391,9512.83,9273.825,97.4875510231971,17129.66,10446.526,60.98501663197051,35148.9,28109.478,79.97256813157736,720.23,634.101,88.0414589783819,17276,1,230
0,485,25,24194,9526.33,9297.724,97.60027208799191,16723.64,10122.605,60.52871862824122,31548.84,24719.159,78.35203766604414,644.87,620.27,96.18527765286026,16863,1,230
0,485,26,,,,,,,,,,,641.01,616.87,96.23406811126192,,,
0,486,0,,,,,,,,,,,11744.76,9845.946,83.83267091026126,,,
0,486,1,561,10290.41,9294.566,90.32260133464071,15647.49,8454.825,54.033106907242,33161.72,24735.621,74.5908867211954,23144.97,21418.395,92.54017179542682,15798,1,231
0,486,2,34001,10864.01,10864.01,100.0,16337.14,9766.03,59.778088453670605,31700.33,25129.22,79.27116216140337,719.81,0.0,0.0,16488,1,231
0,486,3,65960,9533.69,9533.69,100.0,15885.61,7227.499,45.497144900321736,29548.61,20877.158,70.6536043489017,692.36,0.0,0.0,16033,1,231
0,486,4,70744,9520.81,9520.81,100.0,15389.37,4264.746,27.712284518469566,28580.06,16588.9,58.04361502390128,813.84,0.0,0.0,15529,1,231
0,486,5,43707,9501.32,9501.32,100.0,15689.87,1220.214,7.777081645673291,29803.49,13098.684,43.95016825210738,775.05,0.0,0.0,15837,1,231
0,486,6,41246,9829.78,6736.242,68.52891926370683,14597.38,2005.059,13.735745729713141,28132.11,11086.38,39.4082775874259,684.61,0.0,0.0,14742,1,231
0,486,7,37411,9853.86,0.0,0.0,15395.21,0.0,0.0,47515.18,0.0,0.0,20313.08,0.0,0.0,15545,1,231
0,486,8,36750,10069.12,0.0,0.0,15465.99,0.0,0.0,30032.87,0.0,0.0,724.22,0.0,0.0,15609,1,231
0,486,9,52912,9506.43,0.0,0.0,17011.09,0.0,0.0,41140.06,0.0,0.0,22515.32,0.0,0.0,17200,1,231
0,486,10,77947,10160.67,0.0,0.0,14988.22,0.0,0.0,29059.62,0.0,0.0,752.08,0.0,0.0,15129,1,231
